scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM
QRBI01000120.1,2916001,2918000,2917091,134,60,3.2083,1.7778,0.2869,0.2994,0.1996
QRBI01000120.1,2918001,2920000,2918948,132,52,1.3519,1.6852,-0.1098,-0.1412,-0.0595
QRBI01000120.1,2922001,2924000,2922930,135,53,1.1875,2.1458,-0.2875,-0.5247,-0.1977
QRBI01000120.1,2928001,2930000,2928905,109,52,3.0162,1.0718,0.4757,0.306,0.2509
QRBI01000120.1,2936001,2938000,2937132,127,50,1.4907,1.1574,0.1259,0.1088,0.0576
QRBI01000120.1,2968001,2970000,2968862,170,54,1.8194,2.0764,-0.066,-0.0661,-0.0347
QRBI01000120.1,2976001,2978000,2976730,150,59,1.125,0.8611,0.1329,0.0972,0.0677
QRBI01000120.1,2978001,2980000,2979038,104,50,2.7431,2.0764,0.1383,0.2336,0.1123
QRBI01000120.1,2980001,2982000,2980772,128,57,0.6759,1.1551,-0.2617,-0.196,-0.1133
QRBI01000120.1,2990001,2992000,2991095,164,60,1.2917,1.5972,-0.1058,-0.0894,-0.0382
QRBI01000120.1,2994001,2996000,2994955,179,89,3.6076,3.3785,0.0328,0.0338,0.021
QRBI01000120.1,2996001,2998000,2997107,171,55,2.1875,1.5903,0.1581,0.1429,0.0937
QRBI01000120.1,2998001,3000000,2999055,161,57,3.6481,1.4815,0.4224,0.4251,0.3193
QRBI01000120.1,3008001,3010000,3009136,144,51,1.8935,1.2824,0.1924,0.1792,0.1093
QRBI01000120.1,3010001,3012000,3011023,175,69,1.5255,1.081,0.1705,0.1255,0.0729
QRBI01000120.1,3012001,3014000,3013082,170,54,1.125,1.2917,-0.069,-0.0449,-0.0295
QRBI01000120.1,3016001,3018000,3016979,139,54,1.5417,1.7639,-0.0672,-0.0823,-0.0436
QRBI01000120.1,3020001,3022000,3021005,179,96,2.5324,1.6366,0.2149,0.1782,0.1134
QRBI01000120.1,3022001,3024000,3022882,146,56,2.1389,2.4028,-0.0581,-0.1124,-0.0358
QRBI01000120.1,3026001,3028000,3027043,132,63,2.0602,1.9491,0.0277,0.0305,0.0187
QRBI01000120.1,3028001,3030000,3028903,172,73,2.6875,3.3264,-0.1062,-0.1209,-0.0651
QRBI01000120.1,3030001,3032000,3030991,158,76,3.338,1.4491,0.3946,0.357,0.2804
QRBI01000120.1,3040001,3042000,3041074,163,50,1.25,0.3333,0.5789,0.2895,0.2357
QRBI01000120.1,3048001,3050000,3049083,139,61,1.4722,1.5139,-0.014,-0.0112,-0.0073
QRBI01000120.1,3052001,3054000,3052974,150,58,1.0463,0.6852,0.2086,0.1158,0.0661
QRBI01000120.1,3054001,3056000,3055029,126,54,1.0833,0.9722,0.0541,0.0435,0.0271
QRBI01000120.1,3072001,3074000,3073046,157,62,2.0255,1.7199,0.0816,0.0952,0.0469
QRBI01000120.1,3082001,3084000,3083055,182,54,1.7292,1.4583,0.085,0.0519,0.0364
QRBI01000120.1,3086001,3088000,3086940,134,52,0.7338,1.0394,-0.1723,-0.1186,-0.079
QRBI01000120.1,3088001,3090000,3089078,145,54,2.1991,1.963,0.0567,0.0757,0.0474
QRBI01000120.1,3094001,3096000,3095117,140,50,1.4352,0.8241,0.2705,0.2037,0.1283
QRBI01000120.1,3098001,3100000,3098877,163,55,0.9792,1.0069,-0.014,-0.0096,-0.0069
QRBI01000120.1,3102001,3104000,3103081,138,67,2.0972,1.5208,0.1593,0.1137,0.0726
QRBI01000120.1,3104001,3106000,3104989,141,53,1.1088,1.1019,0.0031,0.0024,0.0012
QRBI01000120.1,3108001,3110000,3108889,136,54,1.3403,1.2569,0.0321,0.0247,0.0135
QRBI01000120.1,3110001,3112000,3111034,143,61,0.2269,0.463,-0.3423,-0.1789,-0.0619
QRBI01000120.1,3112001,3114000,3113056,157,54,1.4306,1.0833,0.1381,0.1309,0.0853
QRBI01000120.1,3132001,3134000,3133007,119,50,1.8148,2.5648,-0.1712,-0.2857,-0.115
QRBI01000120.1,3134001,3136000,3135059,141,58,1.6551,0.6968,0.4075,0.284,0.2072
QRBI01000120.1,3142001,3144000,3143124,150,61,2.8704,1.537,0.3025,0.2659,0.1513
QRBI01000120.1,3144001,3146000,3145042,160,60,2.4769,2.9213,-0.0823,-0.1773,-0.0544
QRBI01000120.1,3148001,3150000,3148980,143,56,1.6042,1.4236,0.0596,0.0668,0.034
QRBI01000120.1,3150001,3152000,3150957,156,59,1.3218,2.794,-0.3577,-0.9725,-0.192
QRBI01000120.1,3154001,3156000,3154779,127,51,2.0648,0.6343,0.53,0.4769,0.3126
QRBI01000120.1,3162001,3164000,3162945,150,59,1.5532,1.6644,-0.0345,-0.042,-0.0201
QRBI01000120.1,3166001,3168000,3167189,122,55,3.0741,1.9352,0.2274,0.2207,0.1181
QRBI01000120.1,3170001,3172000,3171091,173,54,3.4352,0.7685,0.6344,0.3717,0.3132
QRBI01000120.1,3174001,3176000,3175008,168,60,2.6505,0.7755,0.5473,0.4141,0.2798
QRBI01000120.1,3176001,3178000,3177023,160,52,1.6782,0.8796,0.3122,0.2028,0.1423
QRBI01000120.1,3178001,3180000,3178873,149,56,3.963,2.6435,0.1997,0.2109,0.1401
QRBI01000120.1,3182001,3184000,3183016,155,60,1.3241,3.1019,-0.4017,-1.1584,-0.2715
QRBI01000120.1,3184001,3186000,3185122,188,76,1.6516,2.6238,-0.2274,-0.4636,-0.1033
QRBI01000120.1,3194001,3196000,3195133,189,76,2.1736,2.5069,-0.0712,-0.1053,-0.0476
QRBI01000120.1,3196001,3198000,3196883,156,55,1.1134,0.9468,0.0809,0.08,0.0437
QRBI01000120.1,3202001,3204000,3202895,161,53,0.8611,1.0556,-0.1014,-0.0959,-0.0401
QRBI01000120.1,3208001,3210000,3209161,157,57,1.3356,0.7523,0.2794,0.1991,0.1433
QRBI01000120.1,3216001,3218000,3217003,158,58,1.3472,1.4167,-0.0251,-0.0266,-0.0141
QRBI01000120.1,3218001,3220000,3219119,149,51,0.9213,0.7546,0.0994,0.087,0.0531
QRBI01000120.1,3226001,3228000,3226895,146,55,2.1065,1.0926,0.3169,0.2903,0.1891
QRBI01000120.1,3228001,3230000,3229046,143,50,1.2454,2.1065,-0.2569,-0.3039,-0.1739
QRBI01000120.1,3230001,3232000,3230923,137,58,0.537,1.2176,-0.3879,-0.3111,-0.1252
QRBI01000120.1,3242001,3244000,3242974,188,68,2.0903,1.4375,0.185,0.177,0.1015
QRBI01000120.1,3268001,3270000,3268882,166,50,1.75,1.9444,-0.0526,-0.0548,-0.0311
QRBI01000120.1,3350001,3352000,3351074,168,53,1.8611,0.6806,0.4645,0.2729,0.1822
QRBI01000120.1,3370001,3372000,3370946,173,73,1.4803,2.2789,-0.2124,-0.4182,-0.1452
QRBI01000120.1,3380001,3382000,3380981,201,81,1.8704,1.4745,0.1183,0.104,0.0622
QRBI01000120.1,3382001,3384000,3382928,141,54,0.6516,0.7766,-0.0875,-0.0541,-0.0352
QRBI01000120.1,3386001,3388000,3386830,181,63,2.7639,2.1528,0.1243,0.1563,0.096
QRBI01000120.1,3398001,3400000,3398886,137,57,1.3843,2.3704,-0.2626,-0.5379,-0.1608
QRBI01000120.1,3404001,3406000,3404825,129,51,1.8981,2.0926,-0.0487,-0.0693,-0.0249
QRBI01000120.1,3424001,3426000,3424993,113,51,2.0069,1.5625,0.1245,0.1588,0.0751
QRBI01000120.1,3440001,3442000,3441058,133,53,1.1134,1.2315,-0.0503,-0.0586,-0.0276
QRBI01000120.1,3442001,3444000,3443134,144,59,1.5532,1.4907,0.0205,0.0183,0.009
QRBI01000120.1,3444001,3446000,3445163,141,60,0.662,0.4676,0.1721,0.094,0.0615
QRBI01000120.1,3464001,3466000,3464958,145,55,1.1562,1.059,0.0439,0.0407,0.0252
QRBI01000120.1,3466001,3468000,3467031,161,51,0.5463,1.1852,-0.369,-0.7419,-0.1467
QRBI01000120.1,3468001,3470000,3468945,178,64,2.2176,1.8565,0.0886,0.0717,0.051
QRBI01000120.1,3470001,3472000,3471163,159,78,2.1481,2.7731,-0.127,-0.1907,-0.1034
QRBI01000120.1,3472001,3474000,3472883,124,53,0.5243,1.2535,-0.4102,-0.7143,-0.2273
QRBI01000120.1,3474001,3476000,3474984,158,58,0.7407,1.1574,-0.2195,-0.0713,-0.055
QRBI01000120.1,3478001,3480000,3479034,160,50,0.6898,1.1204,-0.2379,-0.1944,-0.0877
QRBI01000120.1,3482001,3484000,3482966,157,51,0.3889,1.2361,-0.5214,-0.4236,-0.1597
QRBI01000120.1,3488001,3490000,3488865,169,50,1.8229,1.9688,-0.0385,-0.0418,-0.0212
QRBI01000120.1,3504001,3506000,3504979,150,52,0.5787,2.5093,-0.6252,-3.7568,-0.3639
QRBI01000120.1,3506001,3508000,3507053,176,66,1.8148,2.2731,-0.1121,-0.1598,-0.0795
QRBI01000120.1,3508001,3510000,3508908,212,73,2.4699,2.7894,-0.0607,-0.0737,-0.0407
QRBI01000120.1,3532001,3534000,3533196,119,51,0.6435,0.5602,0.0692,0.0356,0.0208
QRBI01000120.1,3544001,3546000,3545305,157,70,2.8796,3.463,-0.092,-0.3256,-0.0751
QRBI01000120.1,3548001,3550000,3548965,153,57,2.1366,1.456,0.1894,0.3245,0.1284
QRBI01000120.1,3554001,3556000,3555009,157,50,1.0139,1.0694,-0.0267,-0.0299,-0.0165
QRBI01000120.1,3564001,3566000,3565009,124,50,1.3981,0.9398,0.196,0.223,0.1126
QRBI01000120.1,3576001,3578000,3577097,128,54,2.375,2.0,0.0857,0.1104,0.0632
QRBI01000120.1,3580001,3582000,3580954,128,66,1.6644,5.2616,-0.5194,-1.8175,-0.3889
QRBI01000120.1,3592001,3594000,3593051,144,69,1.1204,0.5648,0.3297,0.1597,0.0884
QRBI01000120.1,3598001,3600000,3599031,144,59,0.7361,1.4861,-0.3375,-0.3913,-0.1156
QRBI01000120.1,3606001,3608000,3606977,124,51,1.375,1.7917,-0.1316,-0.1954,-0.1195
QRBI01000120.1,3640001,3642000,3641073,139,50,0.919,0.5023,0.2932,0.1389,0.1029
QRBI01000120.1,3644001,3646000,3645203,141,56,0.6366,1.8796,-0.494,-0.9624,-0.2939
QRBI01000120.1,3646001,3648000,3646915,204,62,1.3738,2.0683,-0.2017,-0.2457,-0.1214
QRBI01000120.1,3648001,3650000,3649034,142,57,0.7917,1.2639,-0.2297,-0.1753,-0.1001
QRBI01000120.1,3654001,3656000,3654930,165,71,1.581,1.7477,-0.0501,-0.0544,-0.0243
QRBI01000120.1,3666001,3668000,3666881,128,53,0.9815,0.9606,0.0107,0.008,0.0046
QRBI01000120.1,3668001,3670000,3668978,177,69,1.8287,3.7593,-0.3455,-0.5804,-0.1993
QRBI01000120.1,3676001,3678000,3676829,109,55,1.6204,2.2593,-0.1647,-0.3262,-0.1339
QRBI01000120.1,3702001,3704000,3703021,149,66,2.1944,1.5139,0.1835,0.1914,0.1346
QRBI01000120.1,3728001,3730000,3728966,133,51,2.8194,1.8333,0.2119,0.1744,0.1249
QRBI01000120.1,3736001,3738000,3737067,117,52,1.0486,1.0903,-0.0195,-0.01,-0.0068
QRBI01000120.1,3750001,3752000,3750916,154,59,1.4051,1.4468,-0.0146,-0.0148,-0.0087
QRBI01000120.1,3752001,3754000,3753094,125,57,2.2361,0.9583,0.4,0.2702,0.1957
QRBI01000120.1,3760001,3762000,3761045,148,55,2.9005,1.5394,0.3066,0.3843,0.2983
QRBI01000120.1,3762001,3764000,3762985,157,50,1.6111,0.6667,0.4146,0.382,0.2083
QRBI01000120.1,3798001,3800000,3798957,156,51,1.8935,1.1852,0.2301,0.1686,0.1158
QRBI01000120.1,3806001,3808000,3807092,155,55,2.7454,0.787,0.5544,0.3194,0.2714
QRBI01000120.1,3812001,3814000,3813014,154,57,1.0949,2.5116,-0.3928,-0.6201,-0.2105
QRBI01000120.1,3814001,3816000,3814993,153,58,1.3148,1.4676,-0.0549,-0.0687,-0.0237
QRBI01000120.1,3822001,3824000,3823028,96,54,1.8958,1.6181,0.0791,0.0943,0.0409
QRBI01000120.1,3828001,3830000,3828647,132,54,0.7269,0.8657,-0.0872,-0.0578,-0.0332
QRBI01000120.1,3830001,3832000,3831103,157,68,3.5139,1.5139,0.3978,0.3218,0.2261
QRBI01000120.1,3832001,3834000,3833005,170,75,2.8056,2.4028,0.0773,0.0927,0.0544
QRBI01000120.1,3834001,3836000,3834957,148,50,0.662,1.9676,-0.4965,-0.6416,-0.2019
QRBI01000120.1,3836001,3838000,3836948,174,80,3.0949,3.0116,0.0136,0.0209,0.0103
QRBI01000120.1,3838001,3840000,3839030,209,75,2.1389,1.8889,0.0621,0.0679,0.0326
QRBI01000120.1,3844001,3846000,3844907,179,72,1.9398,3.8843,-0.3339,-0.625,-0.187
QRBI01000120.1,3850001,3852000,3851052,160,53,2.5833,1.0833,0.4091,0.3391,0.2486
QRBI01000120.1,3860001,3862000,3860907,164,70,2.1111,2.0417,0.0167,0.0186,0.01
QRBI01000120.1,3862001,3864000,3862843,153,65,2.3472,2.5,-0.0315,-0.0408,-0.022
QRBI01000120.1,3876001,3878000,3876888,149,55,0.8657,1.2685,-0.1887,-0.1278,-0.0848
QRBI01000120.1,3894001,3896000,3895000,158,54,1.7222,2.0139,-0.0781,-0.1007,-0.0519
QRBI01000120.1,3900001,3902000,3900950,154,64,1.6273,2.044,-0.1135,-0.1141,-0.0564
QRBI01000120.1,3902001,3904000,3902980,187,71,1.9722,3.0972,-0.2219,-0.3313,-0.1466
QRBI01000120.1,3904001,3906000,3905068,153,55,1.9306,1.3194,0.188,0.2018,0.0909
QRBI01000120.1,3912001,3914000,3913049,190,74,2.3935,1.2685,0.3072,0.3115,0.1917
QRBI01000120.1,3914001,3916000,3914996,178,62,1.0069,1.4653,-0.1854,-0.2115,-0.0984
QRBI01000120.1,3918001,3920000,3918932,150,51,1.2454,0.7454,0.2512,0.2169,0.1366
QRBI01000120.1,3926001,3928000,3926899,151,51,1.6019,1.838,-0.0686,-0.0668,-0.0334
QRBI01000120.1,3930001,3932000,3931049,130,51,0.875,2.4583,-0.475,-0.9194,-0.2431
QRBI01000120.1,3936001,3938000,3937138,162,66,1.831,0.6505,0.4757,0.2568,0.1872
QRBI01000120.1,3942001,3944000,3943026,141,51,1.7593,0.9815,0.2838,0.2617,0.1432
QRBI01000120.1,3944001,3946000,3945006,160,60,1.2731,1.4259,-0.0566,-0.0587,-0.0308
QRBI01000120.1,3946001,3948000,3947016,148,59,1.2882,3.8715,-0.5007,-0.9764,-0.3
QRBI01000120.1,3954001,3956000,3954865,133,53,1.0602,0.8032,0.1379,0.1178,0.0789
QRBI01000120.1,3958001,3960000,3958845,118,53,1.1389,0.9444,0.0933,0.1014,0.0665
QRBI01000120.1,3968001,3970000,3968898,119,52,4.0069,0.9653,0.6117,0.558,0.4497
QRBI01000120.1,3978001,3980000,3978991,109,50,2.4792,1.3611,0.2911,0.3313,0.2059
QRBI01000120.1,3996001,3998000,3997032,156,71,2.1667,3.8056,-0.2744,-0.4637,-0.1914
QRBI01000120.1,4012001,4014000,4013031,148,66,1.8079,3.1481,-0.2704,-0.4376,-0.1714
QRBI01000120.1,4020001,4022000,4021008,160,58,0.7083,1.0972,-0.2154,-0.1353,-0.0793
QRBI01000120.1,4028001,4030000,4028993,106,60,1.8646,2.0243,-0.0411,-0.0557,-0.0353
QRBI01000120.1,4036001,4038000,4036924,138,50,1.3333,1.0,0.1429,0.0778,0.0513
QRBI01000120.1,4044001,4046000,4044936,167,69,1.5046,2.3519,-0.2197,-0.2933,-0.0886
QRBI01000120.1,4060001,4062000,4061008,143,62,1.5972,1.7778,-0.0535,-0.0375,-0.0211
QRBI01000120.1,4072001,4074000,4073179,128,57,1.5972,1.375,0.0748,0.0863,0.0433
QRBI01000120.1,4076001,4078000,4076979,163,53,0.8889,2.2778,-0.4386,-0.5731,-0.2457
QRBI01000120.1,4088001,4090000,4088985,152,51,0.8715,2.4757,-0.4793,-0.4512,-0.2194
QRBI01000120.1,4092001,4094000,4093025,143,60,0.3981,0.6343,-0.2287,-0.1241,-0.0661
QRBI01000120.1,4104001,4106000,4105082,158,72,1.8958,1.7708,0.0341,0.0288,0.0173
QRBI01000120.1,4106001,4108000,4106881,149,58,1.7917,3.4167,-0.312,-1.0043,-0.1862
QRBI01000120.1,4114001,4116000,4115101,135,52,2.5856,1.8079,0.177,0.1208,0.0809
QRBI01000120.1,4120001,4122000,4120897,154,50,1.1389,0.4167,0.4643,0.2436,0.1926
QRBI01000120.1,4126001,4128000,4127040,143,58,2.4583,1.375,0.2826,0.2776,0.1985
QRBI01000120.1,4138001,4140000,4138969,169,56,0.9444,1.0694,-0.0621,-0.0537,-0.025
QRBI01000120.1,4152001,4154000,4152968,147,53,1.537,1.0926,0.169,0.1565,0.0905
QRBI01000120.1,4154001,4156000,4155016,142,58,3.5318,1.9763,0.2824,0.3177,0.2453
QRBI01000120.1,4170001,4172000,4171009,150,51,1.9606,2.5023,-0.1214,-0.1688,-0.083
QRBI01000120.1,4180001,4182000,4180964,149,51,0.5671,0.3727,0.2069,0.0688,0.0448
QRBI01000120.1,4182001,4184000,4183057,188,69,0.6343,1.8148,-0.482,-0.4271,-0.1908
QRBI01000120.1,4202001,4204000,4203202,118,53,0.9734,1.0012,-0.0141,-0.01,-0.0067
QRBI01000120.1,4264001,4266000,4264941,126,54,1.2731,1.662,-0.1325,-0.16,-0.0892
QRBI01000120.1,4288001,4290000,4288912,127,56,1.537,0.9676,0.2274,0.1694,0.1267
QRBI01000120.1,4292001,4294000,4292951,138,52,0.7315,2.0579,-0.4755,-1.016,-0.3056
QRBI01000120.1,4294001,4296000,4294926,132,52,1.1493,1.5521,-0.1491,-0.2049,-0.0937
QRBI01000120.1,4304001,4306000,4304973,125,51,1.9514,1.3125,0.1957,0.3087,0.119
QRBI01000120.1,4314001,4316000,4315031,147,55,0.5648,2.037,-0.5658,-2.2083,-0.4335
QRBI01000120.1,4328001,4330000,4328922,89,52,0.4028,1.0694,-0.4528,-0.5275,-0.252
QRBI01000120.1,4404001,4406000,4405002,141,55,0.8796,0.8102,0.0411,0.0337,0.0166
QRBI01000120.1,4406001,4408000,4406949,140,51,1.1574,2.4144,-0.3519,-0.243,-0.1613
QRBI01000120.1,4486001,4488000,4487046,150,57,1.2315,1.0787,0.0661,0.0733,0.0315
QRBI01000120.1,4494001,4496000,4495035,144,59,1.2269,1.6157,-0.1368,-0.1892,-0.0875
QRBI01000120.1,4524001,4526000,4524986,162,56,1.0162,1.1134,-0.0457,-0.0294,-0.0166
QRBI01000120.1,4582001,4584000,4582865,139,50,0.4329,0.8634,-0.3321,-0.4276,-0.136
QRBI01000120.1,4588001,4590000,4589077,157,52,1.6574,1.9005,-0.0683,-0.1057,-0.0458
QRBI01000120.1,4608001,4610000,4609033,184,61,1.2894,1.0532,0.1008,0.0644,0.0408
QRBI01000120.1,4640001,4642000,4640967,174,52,1.2269,0.7685,0.2297,0.1202,0.094
QRBI01000120.1,4672001,4674000,4673062,168,53,0.875,0.7569,0.0723,0.0436,0.0297
QRBI01000120.1,4678001,4680000,4678922,180,52,0.6157,0.5602,0.0472,0.0264,0.015
QRBI01000120.1,4686001,4688000,4686921,198,65,0.9167,0.9167,0.0,0.0,0.0
QRBI01000120.1,4702001,4704000,4703029,148,61,1.0556,1.5278,-0.1828,-0.1232,-0.0747
QRBI01000120.1,4706001,4708000,4706814,146,52,1.0741,1.2546,-0.0775,-0.0919,-0.0288
QRBI01000120.1,4782001,4784000,4782713,130,57,2.2199,1.1366,0.3228,0.3047,0.1933
QRBI01000120.1,4786001,4788000,4787052,174,69,2.1447,1.6447,0.1319,0.102,0.0642
QRBI01000120.1,4790001,4792000,4790974,137,62,1.6065,0.662,0.4163,0.2482,0.2042
QRBI01000120.1,4806001,4808000,4807092,133,65,1.8218,1.1065,0.2443,0.2004,0.1486
QRBI01000120.1,4808001,4810000,4809052,113,52,0.8437,1.2951,-0.211,-0.2481,-0.0969
QRBI01000120.1,4816001,4818000,4817052,130,54,1.5556,0.9861,0.224,0.1786,0.119
QRBI01000120.1,4854001,4856000,4855194,150,53,1.7662,1.544,0.0671,0.0798,0.0554
QRBI01000120.1,4862001,4864000,4863174,168,54,1.1921,1.4838,-0.109,-0.0907,-0.0644
QRBI01000120.1,4872001,4874000,4873088,166,65,2.4884,1.7662,0.1697,0.1112,0.0686
QRBI01000120.1,4878001,4880000,4878919,156,55,1.8009,1.2454,0.1824,0.1294,0.089
QRBI01000120.1,4888001,4890000,4889088,176,66,1.5231,0.6343,0.412,0.1969,0.1478
QRBI01000120.1,4890001,4892000,4890930,129,58,0.8333,1.2083,-0.1837,-0.1082,-0.0713
QRBI01000120.1,4898001,4900000,4898881,146,57,1.5463,0.5602,0.4681,0.3966,0.2731
QRBI01000120.1,4906001,4908000,4906947,152,52,3.8611,0.9167,0.6163,0.4227,0.3237
QRBI01000120.1,4910001,4912000,4911105,148,58,1.0139,0.9167,0.0504,0.0435,0.0197
QRBI01000120.1,4912001,4914000,4912831,125,51,1.7731,0.9051,0.3241,0.2319,0.1534
QRBI01000120.1,4926001,4928000,4926968,164,75,1.5764,3.1597,-0.3343,-0.5112,-0.1864
QRBI01000120.1,4928001,4930000,4928943,154,50,1.0741,0.9352,0.0691,0.0893,0.0319
QRBI01000120.1,4930001,4932000,4931252,172,55,0.9537,1.1759,-0.1043,-0.0788,-0.0464
QRBI01000120.1,4932001,4934000,4933139,183,75,1.7454,3.5787,-0.3443,-0.6857,-0.2675
QRBI01000120.1,4934001,4936000,4934913,187,90,1.9097,2.9514,-0.2143,-0.1845,-0.0913
QRBI01000120.1,4936001,4938000,4937076,148,54,2.0625,1.625,0.1186,0.0936,0.0574
QRBI01000120.1,4938001,4940000,4939102,176,55,1.0278,1.0,0.0137,0.0105,0.005
QRBI01000120.1,4940001,4942000,4940973,158,64,1.7622,1.9427,-0.0487,-0.0618,-0.0292
QRBI01000120.1,4942001,4944000,4942939,168,73,2.0255,7.0116,-0.5517,-1.3808,-0.3904
QRBI01000120.1,4946001,4948000,4946831,176,59,1.5741,1.8796,-0.0885,-0.0541,-0.0337
QRBI01000120.1,4952001,4954000,4952967,155,60,1.8866,2.4074,-0.1213,-0.1531,-0.0782
QRBI01000120.1,4960001,4962000,4961044,141,50,1.7685,2.4213,-0.1558,-0.2823,-0.1022
QRBI01000120.1,4970001,4972000,4971114,165,72,1.5231,2.9954,-0.3258,-0.4371,-0.1545
QRBI01000120.1,4976001,4978000,4976948,139,54,1.5185,2.6019,-0.2629,-0.2094,-0.1427
QRBI01000120.1,4986001,4988000,4987155,174,65,2.3981,1.9676,0.0986,0.1339,0.0502
QRBI01000120.1,4992001,4994000,4993090,141,58,1.9699,1.206,0.2405,0.2483,0.1355
QRBI01000120.1,5006001,5008000,5006916,162,61,1.6296,1.1435,0.1753,0.1392,0.1037
QRBI01000120.1,5014001,5016000,5014953,134,50,1.287,0.9676,0.1417,0.1002,0.0536
QRBI01000120.1,5022001,5024000,5022995,151,61,1.5046,0.7824,0.3158,0.2549,0.1302
QRBI01000120.1,5042001,5044000,5043216,124,52,2.4861,1.7222,0.1815,0.1637,0.1061
QRBI01000120.1,5046001,5048000,5046965,185,64,1.0509,0.9815,0.0342,0.0191,0.0118
QRBI01000120.1,5048001,5050000,5049032,188,59,1.1829,1.0162,0.0758,0.065,0.034
QRBI01000120.1,5056001,5058000,5056967,176,56,2.1065,1.5648,0.1475,0.1615,0.0971
QRBI01000120.1,5058001,5060000,5058895,142,55,2.1759,2.2176,-0.0095,-0.014,-0.0072
QRBI01000120.1,5060001,5062000,5060987,224,72,0.9745,1.4468,-0.195,-0.1667,-0.0978
QRBI01000120.1,5062001,5064000,5063146,171,83,3.544,3.6412,-0.0135,-0.0254,-0.0121
QRBI01000120.1,5064001,5066000,5064901,164,61,2.463,1.9907,0.106,0.1393,0.063
QRBI01000120.1,5066001,5068000,5066968,139,59,0.7523,1.4745,-0.3243,-0.3444,-0.1557
QRBI01000120.1,5086001,5088000,5087044,163,52,1.5069,1.1736,0.1244,0.0978,0.0681
QRBI01000120.1,5088001,5090000,5088951,156,51,1.1991,0.6435,0.3015,0.1739,0.1189
QRBI01000120.1,5106001,5108000,5107236,180,65,1.4213,1.5046,-0.0285,-0.0261,-0.0115
QRBI01000120.1,5112001,5114000,5113121,179,68,5.838,1.713,0.5463,0.443,0.3076
QRBI01000120.1,5122001,5124000,5122927,143,58,3.9537,1.8148,0.3708,0.5133,0.2852
QRBI01000120.1,5132001,5134000,5132956,152,61,0.7292,0.1736,0.6154,0.2367,0.1639
QRBI01000120.1,5140001,5142000,5141022,134,55,0.8472,0.7083,0.0893,0.0312,0.0231
QRBI01000120.1,5148001,5150000,5149062,147,60,0.9954,2.4676,-0.4251,-0.4818,-0.2533
QRBI01000120.1,5150001,5152000,5150975,130,55,1.1366,1.2894,-0.063,-0.0415,-0.0233
QRBI01000120.1,5154001,5156000,5155075,146,59,1.3519,0.9491,0.1751,0.1124,0.0687
QRBI01000120.1,5162001,5164000,5162926,140,54,0.3889,0.9722,-0.4286,-0.913,-0.1834
QRBI01000120.1,5174001,5176000,5174969,133,50,0.713,1.338,-0.3047,-0.2821,-0.1398
QRBI01000120.1,5180001,5182000,5180883,150,55,1.0926,1.8009,-0.2448,-0.2841,-0.1332
QRBI01000120.1,5186001,5188000,5186873,133,58,1.8981,2.5926,-0.1546,-0.2506,-0.1026
QRBI01000120.1,5188001,5190000,5188994,159,61,1.6806,1.5972,0.0254,0.0244,0.0144
QRBI01000120.1,5194001,5196000,5195059,156,61,0.7037,0.6481,0.0411,0.015,0.0094
QRBI01000120.1,5196001,5198000,5197090,174,69,0.8021,1.6493,-0.3456,-0.3578,-0.1497
QRBI01000120.1,5200001,5202000,5200910,156,63,2.1435,3.0741,-0.1783,-0.2423,-0.1252
QRBI01000120.1,5204001,5206000,5204972,139,55,0.4653,1.8056,-0.5902,-1.9694,-0.249
QRBI01000120.1,5214001,5216000,5215093,130,53,0.4491,0.7685,-0.2624,-0.2091,-0.1093
QRBI01000120.1,5236001,5238000,5237067,132,65,0.4479,0.9688,-0.3676,-0.2273,-0.1113
QRBI01000120.1,5240001,5242000,5240963,139,55,0.4653,1.1389,-0.4199,-0.3975,-0.1554
QRBI01000120.1,5246001,5248000,5246776,146,63,1.2639,0.5556,0.3893,0.2787,0.1589
QRBI01000120.1,5252001,5254000,5252920,138,56,1.0787,0.4676,0.3952,0.18,0.0997
QRBI01000120.1,5254001,5256000,5255047,161,59,0.6343,0.5231,0.096,0.0597,0.0369
QRBI01000120.1,5276001,5278000,5277085,176,51,0.0278,1.1944,-0.9545,-0.3684,-0.1949
QRBI01000120.1,5282001,5284000,5282948,175,50,1.25,0.4306,0.4876,0.2474,0.1477
QRBI01000120.1,5286001,5288000,5286975,174,80,2.75,2.1806,0.1155,0.1108,0.0616
QRBI01000120.1,5288001,5290000,5288976,131,54,0.463,1.0324,-0.3808,-0.2689,-0.1239
QRBI01000120.1,5290001,5292000,5291022,168,51,0.4722,1.1111,-0.4035,-0.2805,-0.1481
QRBI01000120.1,5294001,5296000,5294975,164,50,0.8704,1.2593,-0.1826,-0.1414,-0.0825
QRBI01000120.1,5304001,5306000,5305011,147,57,0.838,1.7269,-0.3466,-0.6275,-0.1363
QRBI01000120.1,5308001,5310000,5309104,161,50,0.4167,0.6319,-0.2053,-0.1582,-0.0608
QRBI01000120.1,5320001,5322000,5321119,167,55,1.5532,0.4282,0.5678,0.4488,0.2228
QRBI01000120.1,5322001,5324000,5323094,157,70,1.1956,2.7303,-0.3909,-0.9286,-0.2431
QRBI01000120.1,5326001,5328000,5326927,157,56,0.6806,0.7083,-0.02,-0.0084,-0.0052
