scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM
QRBI01000120.1,4640001,4642000,4640967,174,51,0.5486,0.0556,0.8161,0.169,0.1371
QRBI01000120.1,4678001,4680000,4678922,180,64,0.3148,0.4954,-0.2229,-0.0745,-0.0433
QRBI01000120.1,4686001,4688000,4686921,198,55,0.9444,0.2222,0.619,0.32,0.1492
QRBI01000120.1,4706001,4708000,4706814,146,63,1.8634,1.5162,0.1027,0.0852,0.0555
QRBI01000120.1,4786001,4788000,4787052,174,74,1.3681,1.7986,-0.136,-0.0732,-0.0371
QRBI01000120.1,4806001,4808000,4807092,133,51,0.4711,2.2697,-0.6562,-0.7825,-0.28
QRBI01000120.1,4854001,4856000,4855194,150,54,2.1528,1.8542,0.0745,0.0896,0.0551
QRBI01000120.1,4862001,4864000,4863174,168,54,0.9398,0.3704,0.4346,0.2398,0.1287
QRBI01000120.1,4878001,4880000,4878919,156,58,0.6019,1.3796,-0.3925,-0.5138,-0.1948
QRBI01000120.1,4888001,4890000,4889088,176,55,1.1458,0.5069,0.3866,0.284,0.1822
QRBI01000120.1,4890001,4892000,4890930,129,61,0.8194,1.2083,-0.1918,-0.1436,-0.0867
QRBI01000120.1,4898001,4900000,4898881,146,62,1.2014,1.3819,-0.0699,-0.0598,-0.0328
QRBI01000120.1,4906001,4908000,4906947,152,61,1.4213,0.838,0.2582,0.2449,0.1402
QRBI01000120.1,4926001,4928000,4926968,164,67,1.1019,1.7546,-0.2285,-0.1658,-0.1014
QRBI01000120.1,4932001,4934000,4933139,183,65,2.3472,2.5417,-0.0398,-0.0447,-0.0188
QRBI01000120.1,4934001,4936000,4934913,187,52,0.9537,1.5787,-0.2468,-0.299,-0.1134
QRBI01000120.1,4938001,4940000,4939102,176,51,1.3611,1.4792,-0.0416,-0.0391,-0.0206
QRBI01000120.1,4942001,4944000,4942939,168,58,3.7361,3.0,0.1093,0.1174,0.0771
QRBI01000120.1,4952001,4954000,4952967,155,65,2.3657,1.1157,0.359,0.3082,0.1987
QRBI01000120.1,4960001,4962000,4961044,141,58,1.1829,0.9398,0.1145,0.0766,0.0461
QRBI01000120.1,4970001,4972000,4971114,165,61,0.8588,1.9491,-0.3883,-0.3178,-0.1688
QRBI01000120.1,4976001,4978000,4976948,139,52,2.0741,1.8796,0.0492,0.0505,0.0323
QRBI01000120.1,4986001,4988000,4987155,174,67,1.5972,1.9444,-0.098,-0.0855,-0.0478
QRBI01000120.1,5006001,5008000,5006916,162,64,0.5718,1.1968,-0.3534,-0.299,-0.101
QRBI01000120.1,5022001,5024000,5022995,151,56,0.669,1.2106,-0.2882,-0.1745,-0.0956
QRBI01000120.1,5024001,5026000,5024750,116,54,1.4676,1.037,0.1719,0.1403,0.0696
QRBI01000120.1,5046001,5048000,5046965,185,66,1.1134,1.1481,-0.0154,-0.0088,-0.0041
QRBI01000120.1,5048001,5050000,5049032,188,51,1.6053,1.2164,0.1378,0.1055,0.0761
QRBI01000120.1,5052001,5054000,5052871,168,50,0.9259,1.0787,-0.0762,-0.088,-0.03
QRBI01000120.1,5056001,5058000,5056967,176,55,1.5,1.3333,0.0588,0.0338,0.0216
QRBI01000120.1,5062001,5064000,5063146,171,75,2.1435,4.1296,-0.3166,-0.6111,-0.174
QRBI01000120.1,5064001,5066000,5064901,164,51,1.7037,0.9954,0.2624,0.2194,0.1304
QRBI01000120.1,5082001,5084000,5082992,193,56,0.5417,0.4861,0.0541,0.0301,0.0166
QRBI01000120.1,5094001,5096000,5095075,123,50,1.8576,2.1076,-0.063,-0.0546,-0.0422
QRBI01000120.1,5106001,5108000,5107236,180,50,0.5486,1.4375,-0.4476,-0.3657,-0.173
QRBI01000120.1,5112001,5114000,5113121,179,62,1.7708,2.0764,-0.0794,-0.0649,-0.0414
QRBI01000120.1,5118001,5120000,5119017,137,51,1.0764,1.0208,0.0265,0.0321,0.0205
QRBI01000120.1,5126001,5128000,5127008,156,54,0.8426,1.3704,-0.2385,-0.3725,-0.1299
QRBI01000120.1,5174001,5176000,5174969,133,52,0.3194,0.6389,-0.3333,-0.1736,-0.1036
QRBI01000120.1,5180001,5182000,5180883,150,53,2.5764,1.4514,0.2793,0.2516,0.1409
QRBI01000120.1,5186001,5188000,5186873,133,58,2.6829,1.5162,0.2778,0.317,0.2056
QRBI01000120.1,5188001,5190000,5188994,159,52,2.0243,1.9688,0.0139,0.0107,0.0062
QRBI01000120.1,5196001,5198000,5197090,174,74,1.2303,1.1262,0.0442,0.0398,0.0169
QRBI01000120.1,5200001,5202000,5200910,156,55,1.7616,0.9421,0.3031,0.1664,0.1388
QRBI01000120.1,5218001,5220000,5219024,151,51,0.4861,0.5625,-0.0728,-0.0253,-0.015
QRBI01000120.1,5286001,5288000,5286975,174,60,1.4028,0.9722,0.1813,0.1708,0.0887
QRBI01000120.1,5320001,5322000,5321119,167,56,1.6921,1.7338,-0.0122,-0.0113,-0.007
QRBI01000120.1,5322001,5324000,5323094,157,55,1.3889,2.5417,-0.2933,-0.5887,-0.1853
QRBI01000120.1,5348001,5350000,5348999,150,55,1.206,1.1088,0.042,0.0462,0.0255
QRBI01000120.1,5352001,5354000,5353094,176,52,2.1991,0.8102,0.4615,0.3546,0.1748
QRBI01000120.1,5360001,5362000,5361002,177,53,2.2292,1.0903,0.3431,0.31,0.2181
QRBI01000120.1,5370001,5372000,5371138,157,51,1.0255,1.6644,-0.2375,-0.1526,-0.1011
QRBI01000120.1,5372001,5374000,5373013,158,57,0.6968,0.919,-0.1375,-0.0502,-0.0355
QRBI01000120.1,5380001,5382000,5380938,170,57,0.8391,1.4711,-0.2735,-0.2045,-0.1152
QRBI01000120.1,5388001,5390000,5388971,143,55,1.4213,2.4074,-0.2576,-0.3333,-0.1603
QRBI01000120.1,5394001,5396000,5395167,163,52,1.0463,1.7824,-0.2602,-0.2035,-0.093
QRBI01000120.1,5400001,5402000,5400990,150,50,1.0764,1.1458,-0.0312,-0.0307,-0.0179
QRBI01000120.1,5408001,5410000,5408971,163,65,2.4236,1.1111,0.3713,0.2625,0.1952
QRBI01000120.1,5424001,5426000,5424974,144,51,1.463,0.3796,0.5879,0.319,0.2492
QRBI01000120.1,5458001,5460000,5459010,178,58,1.0556,1.1667,-0.05,-0.0386,-0.0251
QRBI01000120.1,5478001,5480000,5479099,148,58,1.7222,0.9097,0.3087,0.1881,0.128
QRBI01000120.1,5496001,5498000,5496973,158,67,1.2917,2.1944,-0.259,-0.3234,-0.1491
QRBI01000120.1,5516001,5518000,5516910,149,51,1.5417,1.3611,0.0622,0.053,0.0402
QRBI01000120.1,5526001,5528000,5526972,149,53,0.6343,0.7037,-0.0519,-0.033,-0.0173
QRBI01000120.1,5528001,5530000,5529153,194,54,2.375,2.0556,0.0721,0.0695,0.0415
QRBI01000120.1,5532001,5534000,5532997,163,67,1.912,1.7593,0.0416,0.059,0.03
QRBI01000120.1,5556001,5558000,5556858,133,51,2.9306,1.3056,0.3836,0.2779,0.201
QRBI01000120.1,5588001,5590000,5589106,157,56,1.2454,2.8009,-0.3844,-0.5372,-0.2578
QRBI01000120.1,5594001,5596000,5594926,160,50,1.1481,1.0648,0.0377,0.0184,0.0118
QRBI01000120.1,5608001,5610000,5608869,142,59,1.9606,2.912,-0.1952,-0.1815,-0.0947
QRBI01000120.1,5620001,5622000,5621033,159,59,2.0741,0.8519,0.4177,0.2914,0.2217
QRBI01000120.1,5640001,5642000,5640981,120,53,0.8843,2.3565,-0.4543,-0.5594,-0.2536
QRBI01000120.1,5660001,5662000,5661141,182,51,1.9815,1.412,0.1678,0.1657,0.0886
QRBI01000120.1,5672001,5674000,5673031,142,52,1.6065,3.1898,-0.3301,-0.5787,-0.1572
QRBI01000120.1,5678001,5680000,5678989,145,51,1.0694,0.5139,0.3509,0.1138,0.0914
QRBI01000120.1,5692001,5694000,5692961,118,51,0.6944,0.6111,0.0638,0.0293,0.0202
QRBI01000120.1,5694001,5696000,5694939,138,53,1.3773,1.5023,-0.0434,-0.0355,-0.0181
QRBI01000120.1,5696001,5698000,5696991,155,57,1.7546,0.8935,0.3252,0.2275,0.1623
QRBI01000120.1,5706001,5708000,5706927,134,53,2.0521,0.5104,0.6016,0.3364,0.2456
QRBI01000120.1,5710001,5712000,5711282,120,54,1.3287,0.9259,0.1786,0.1495,0.0702
QRBI01000120.1,5712001,5714000,5712999,156,55,1.1204,0.6204,0.2872,0.1393,0.0913
QRBI01000120.1,5714001,5716000,5715086,161,56,1.1111,0.1944,0.7021,0.3616,0.1862
QRBI01000120.1,5746001,5748000,5746840,149,61,2.2824,0.5185,0.6298,0.3428,0.2665
QRBI01000120.1,5748001,5750000,5748967,157,52,1.4167,0.6111,0.3973,0.2489,0.1859
QRBI01000120.1,5750001,5752000,5750830,199,68,1.6759,1.3773,0.0978,0.0683,0.0369
QRBI01000120.1,5756001,5758000,5756949,140,53,1.0833,0.8472,0.1223,0.1283,0.0589
QRBI01000120.1,5800001,5802000,5800857,147,55,0.5509,1.1481,-0.3515,-0.2704,-0.1018
QRBI01000120.1,5866001,5868000,5867045,159,51,1.1296,1.8519,-0.2422,-0.2751,-0.1071
QRBI01000120.1,5868001,5870000,5869056,152,58,0.6713,1.6713,-0.4269,-0.605,-0.2025
QRBI01000120.1,5870001,5872000,5870928,148,60,1.2407,1.6574,-0.1438,-0.1158,-0.0579
QRBI01000120.1,5874001,5876000,5874911,169,67,0.6667,2.0833,-0.5152,-0.48,-0.195
QRBI01000120.1,5880001,5882000,5881097,116,51,0.7361,0.6806,0.0392,0.0269,0.0133
QRBI01000120.1,5882001,5884000,5882941,147,51,0.412,0.9537,-0.3966,-0.141,-0.0919
QRBI01000120.1,5886001,5888000,5886999,167,67,2.1574,1.9769,0.0437,0.0448,0.0264
QRBI01000120.1,5892001,5894000,5892941,132,51,0.4375,0.5139,-0.0803,-0.037,-0.0206
QRBI01000120.1,5896001,5898000,5896810,166,50,1.3241,0.9769,0.1509,0.1282,0.0693
QRBI01000120.1,5902001,5904000,5903030,143,50,1.0231,2.1898,-0.3631,-0.4628,-0.184
QRBI01000120.1,5958001,5960000,5958989,140,52,3.0799,1.309,0.4035,0.4009,0.2507
QRBI01000120.1,6004001,6006000,6004928,156,51,0.7778,1.0833,-0.1642,-0.1826,-0.0779
QRBI01000120.1,6006001,6008000,6006942,155,51,0.7083,1.0972,-0.2154,-0.1672,-0.0935
QRBI01000120.1,6062001,6064000,6062903,132,54,1.5845,1.4525,0.0434,0.0344,0.0206
QRBI01000120.1,6208001,6210000,6209144,134,50,0.9213,0.463,0.3311,0.1041,0.0766
QRBI01000120.1,6226001,6228000,6227061,162,56,1.4699,1.6088,-0.0451,-0.0482,-0.0223
QRBI01000120.1,6240001,6242000,6240903,147,61,2.8056,0.8611,0.5303,0.4106,0.3001
QRBI01000120.1,6270001,6272000,6270914,160,65,0.8681,1.5903,-0.2938,-0.2826,-0.1557
QRBI01000120.1,6280001,6282000,6280897,143,51,1.4583,1.2361,0.0825,0.0587,0.038
QRBI01000120.1,6328001,6330000,6329005,169,61,1.3218,1.1968,0.0496,0.039,0.0254
QRBI01000120.1,6330001,6332000,6330981,138,54,1.6019,1.5463,0.0176,0.0174,0.0091
QRBI01000120.1,6336001,6338000,6337150,156,55,0.7361,1.8194,-0.4239,-0.4345,-0.2441
QRBI01000120.1,6346001,6348000,6346977,206,70,2.4676,1.537,0.2324,0.1709,0.1023
QRBI01000120.1,6356001,6358000,6357146,142,50,1.0972,0.5972,0.2951,0.1542,0.0963
QRBI01000120.1,6376001,6378000,6376878,160,52,0.8426,1.912,-0.3882,-0.5725,-0.1944
QRBI01000120.1,6380001,6382000,6381010,157,50,1.4769,0.7824,0.3074,0.1742,0.1266
QRBI01000120.1,6384001,6386000,6385139,168,51,0.6713,0.4213,0.2288,0.1246,0.0663
QRBI01000120.1,6410001,6412000,6411032,153,58,0.8866,0.6782,0.1331,0.0691,0.053
QRBI01000120.1,6416001,6418000,6416803,169,66,1.6609,2.7789,-0.2518,-0.377,-0.1227
QRBI01000120.1,6420001,6422000,6420871,159,59,1.7176,1.5231,0.06,0.0484,0.0322
QRBI01000120.1,6424001,6426000,6424968,153,57,2.3565,1.3426,0.2741,0.2932,0.1962
QRBI01000120.1,6426001,6428000,6426935,200,58,0.4815,1.2731,-0.4512,-0.2794,-0.1479
QRBI01000120.1,6428001,6430000,6429106,159,50,1.5139,0.9583,0.2247,0.1189,0.078
QRBI01000120.1,6430001,6432000,6431120,180,76,1.7731,2.3426,-0.1384,-0.1062,-0.0631
QRBI01000120.1,6432001,6434000,6432987,156,50,0.9444,0.7222,0.1333,0.0976,0.0487
QRBI01000120.1,6434001,6436000,6434939,189,63,1.9028,0.9028,0.3564,0.2156,0.1481
QRBI01000120.1,6444001,6446000,6445105,136,50,0.6759,1.0093,-0.1978,-0.1069,-0.0696
QRBI01000120.1,6452001,6454000,6453187,138,57,1.8773,0.8634,0.3699,0.2684,0.1986
QRBI01000120.1,6454001,6456000,6455056,159,58,2.6944,0.5833,0.6441,0.349,0.2926
QRBI01000120.1,6462001,6464000,6462930,161,55,0.9444,3.3333,-0.5584,-1.3282,-0.3153
QRBI01000120.1,6496001,6498000,6496953,155,56,1.3194,0.6806,0.3194,0.2175,0.1091
QRBI01000120.1,6500001,6502000,6501105,151,52,2.2211,1.6655,0.1429,0.1301,0.0693
QRBI01000120.1,6506001,6508000,6507020,164,58,1.3333,1.75,-0.1351,-0.1542,-0.068
QRBI01000120.1,6522001,6524000,6523058,171,61,0.8056,1.5556,-0.3176,-0.4635,-0.1319
QRBI01000120.1,6526001,6528000,6527027,162,56,0.7581,2.1331,-0.4756,-0.3194,-0.1854
QRBI01000120.1,6532001,6534000,6533038,156,54,1.1435,0.6574,0.2699,0.1944,0.1072
QRBI01000120.1,6548001,6550000,6549134,134,52,1.0463,0.9907,0.0273,0.0179,0.0096
QRBI01000120.1,6620001,6622000,6621064,155,50,0.8426,2.8704,-0.5461,-0.8367,-0.3356
QRBI01000120.1,6630001,6632000,6630943,132,56,0.8819,1.3125,-0.1962,-0.127,-0.0845
QRBI01000120.1,6666001,6668000,6666917,166,59,2.5324,2.1157,0.0896,0.0844,0.0619
QRBI01000120.1,6696001,6698000,6697004,145,58,2.0,3.3889,-0.2577,-0.2674,-0.1366
QRBI01000120.1,6700001,6702000,6700986,154,56,1.8634,1.2384,0.2015,0.1475,0.1203
QRBI01000120.1,6718001,6720000,6718950,159,61,1.9456,1.1262,0.2668,0.2469,0.1977
QRBI01000120.1,6746001,6748000,6747027,151,72,2.537,2.1204,0.0895,0.1258,0.0615
QRBI01000120.1,6772001,6774000,6773087,137,50,1.1667,0.75,0.2174,0.1205,0.0621
QRBI01000120.1,6858001,6860000,6858874,165,50,0.6088,0.9838,-0.2355,-0.2241,-0.0871
QRBI01000120.1,6904001,6906000,6904922,156,53,3.5833,2.5833,0.1622,0.1494,0.1124
QRBI01000120.1,6910001,6912000,6910882,144,59,2.1019,0.6296,0.539,0.2949,0.2002
QRBI01000120.1,6918001,6920000,6919039,153,55,0.3576,0.941,-0.4492,-0.271,-0.14
QRBI01000120.1,6928001,6930000,6928922,192,66,0.9769,2.0324,-0.3508,-0.3115,-0.1661
QRBI01000120.1,6930001,6932000,6931003,156,51,1.2083,0.7083,0.2609,0.1361,0.1078
QRBI01000120.1,6944001,6946000,6945029,162,51,2.581,1.1227,0.3938,0.3387,0.237
QRBI01000120.1,6962001,6964000,6962938,150,62,2.9051,1.8912,0.2114,0.2271,0.1338
QRBI01000120.1,6992001,6994000,6992936,139,57,0.8565,2.5648,-0.4993,-0.4316,-0.2391
QRBI01000120.1,6994001,6996000,6994904,146,58,1.2025,1.0984,0.0453,0.0296,0.0193
QRBI01000120.1,7000001,7002000,7000993,133,50,1.3889,1.4444,-0.0196,-0.0225,-0.0089
QRBI01000120.1,7002001,7004000,7003189,158,54,1.5787,2.1065,-0.1432,-0.0927,-0.0651
QRBI01000120.1,7004001,7006000,7004919,168,62,1.2431,1.5903,-0.1225,-0.1453,-0.0693
QRBI01000120.1,7014001,7016000,7014996,163,52,0.4051,0.5856,-0.1822,-0.1057,-0.0481
QRBI01000120.1,7056001,7058000,7056823,136,55,0.75,1.6111,-0.3647,-0.3827,-0.1713
QRBI01000120.1,7058001,7060000,7059064,158,55,1.7222,1.2917,0.1429,0.0937,0.0647
QRBI01000120.1,7060001,7062000,7060931,136,59,1.9873,1.3623,0.1866,0.117,0.0779
QRBI01000120.1,7066001,7068000,7067038,138,62,0.9375,0.7153,0.1345,0.0825,0.0501
QRBI01000120.1,7076001,7078000,7077053,154,54,1.7546,0.7894,0.3794,0.2613,0.1819
QRBI01000120.1,7096001,7098000,7096984,156,54,1.6534,0.9936,0.2492,0.1435,0.1043
QRBI01000120.1,7124001,7126000,7125010,132,51,1.1759,3.1204,-0.4526,-0.3794,-0.192
QRBI01000120.1,7290001,7292000,7291160,160,75,3.0625,1.7569,0.2709,0.3475,0.2445
QRBI01000120.1,7474001,7476000,7475079,157,50,1.9375,0.9931,0.3223,0.2176,0.1441
QRBI01000120.1,7476001,7478000,7476970,146,50,0.4236,1.6736,-0.596,-0.9,-0.2795
QRBI01000120.1,7496001,7498000,7496995,159,55,1.4687,1.3924,0.0267,0.0266,0.0154
QRBI01000120.1,7548001,7550000,7549088,111,52,0.3125,1.4375,-0.6429,-0.4186,-0.2189
QRBI01000120.1,7586001,7588000,7587012,128,60,1.287,1.8704,-0.1848,-0.1433,-0.0854
QRBI01000120.1,7590001,7592000,7591011,128,53,0.7963,0.9907,-0.1088,-0.0662,-0.0327
QRBI01000120.1,7616001,7618000,7616887,160,61,2.6181,2.0764,0.1154,0.1159,0.0787
QRBI01000120.1,7794001,7796000,7794926,124,54,3.1944,0.8472,0.5808,0.3872,0.2672
QRBI01000120.1,7808001,7810000,7809196,123,55,2.037,4.2593,-0.3529,-9.4118,-0.2805
QRBI01000120.1,7824001,7826000,7824939,187,71,1.4583,0.9722,0.2,0.1257,0.0669
QRBI01000120.1,7836001,7838000,7837102,198,65,1.544,1.6273,-0.0263,-0.0233,-0.0095
QRBI01000120.1,7852001,7854000,7853032,167,61,2.5995,2.669,-0.0132,-0.0179,-0.008
QRBI01000120.1,7882001,7884000,7883051,141,55,2.1088,1.0324,0.3427,0.3138,0.1667
QRBI01000120.1,8132001,8134000,8133138,209,94,1.4398,3.0093,-0.3528,-0.328,-0.1592
QRBI01000120.1,8286001,8288000,8287067,159,50,1.0046,1.3102,-0.132,-0.1202,-0.0665
QRBI01000120.1,8308001,8310000,8309075,144,62,1.5532,2.0046,-0.1269,-0.1629,-0.0667
QRBI01000120.1,8442001,8444000,8443089,133,54,2.1319,2.5625,-0.0917,-0.0949,-0.0579
QRBI01000120.1,8454001,8456000,8455055,146,52,1.9444,1.6667,0.0769,0.0661,0.0435
QRBI01000120.1,8596001,8598000,8597039,127,54,0.7245,0.6134,0.083,0.0497,0.0327
QRBI01000120.1,8842001,8844000,8843183,135,50,0.6412,0.3773,0.2591,0.1423,0.108
QRBI01000120.1,8844001,8846000,8845018,118,56,1.8472,0.5972,0.5114,0.334,0.2546
QRBI01000120.1,8862001,8864000,8862985,128,53,1.3056,1.4444,-0.0505,-0.0446,-0.0261
QRBI01000120.1,8922001,8924000,8923000,135,55,1.3194,1.5972,-0.0952,-0.0847,-0.0474
QRBI01000120.1,8924001,8926000,8924900,116,51,2.8495,2.4259,0.0803,0.1085,0.0641
QRBI01000120.1,9058001,9060000,9058872,169,69,2.0208,1.6736,0.094,0.0668,0.0439
QRBI01000120.1,9138001,9140000,9139124,127,52,0.8958,0.1458,0.72,0.2126,0.1688
QRBI01000120.1,9252001,9254000,9253139,156,50,0.6111,1.1528,-0.3071,-0.15,-0.0849
QRBI01000120.1,9258001,9260000,9259059,141,52,0.9815,1.3148,-0.1452,-0.1429,-0.0825
QRBI01000120.1,9296001,9298000,9297018,131,54,2.6227,3.1366,-0.0892,-0.1355,-0.061
QRBI01000120.1,9298001,9300000,9298838,132,65,1.1181,2.125,-0.3105,-0.7796,-0.1569
QRBI01000120.1,9300001,9302000,9301190,112,54,1.5012,1.5914,-0.0292,-0.025,-0.0166
QRBI01000120.1,9326001,9328000,9326888,161,64,1.8333,1.5069,0.0977,0.1328,0.0665
QRBI01000120.1,9342001,9344000,9342922,152,59,2.0278,2.4028,-0.0846,-0.1169,-0.0545
QRBI01000120.1,9348001,9350000,9349110,135,56,1.6204,1.6204,0.0,0.0,0.0
QRBI01000120.1,9464001,9466000,9465020,171,57,1.1157,1.7963,-0.2337,-0.1849,-0.0979
QRBI01000120.1,9536001,9538000,9537024,148,56,2.4062,2.2049,0.0437,0.0524,0.0243
QRBI01000120.1,9562001,9564000,9563000,146,58,2.1111,2.6667,-0.1163,-0.1351,-0.0897
QRBI01000120.1,9672001,9674000,9673074,175,52,1.7986,0.7431,0.4153,0.2123,0.1567
QRBI01000120.1,10294001,10296000,10295183,139,53,2.787,1.4051,0.3297,0.2979,0.2209
QRBI01000120.1,10360001,10362000,10361083,136,50,1.0903,0.75,0.1849,0.0745,0.0399
QRBI01000120.1,10520001,10522000,10521182,157,59,1.7477,1.1782,0.1946,0.0813,0.0544
QRBI01000120.1,11098001,11100000,11098891,145,52,0.9375,0.6597,0.1739,0.0696,0.0506
QRBI01000120.1,11222001,11224000,11223033,159,54,0.794,1.0856,-0.1552,-0.1448,-0.0791
QRBI01000120.1,11306001,11308000,11307004,152,53,0.2245,0.5718,-0.436,-0.2404,-0.0829
QRBI01000120.1,11394001,11396000,11395052,130,51,1.9028,1.2014,0.226,0.1573,0.1144
QRBI01000120.1,11474001,11476000,11475128,152,51,0.4792,0.5972,-0.1097,-0.0302,-0.0189
QRBI01000120.1,11530001,11532000,11530895,134,59,2.0093,0.3426,0.7087,0.4781,0.3133
QRBI01000120.1,11608001,11610000,11608926,173,62,0.9306,1.4028,-0.2024,-0.1762,-0.1058
QRBI01000120.1,11638001,11640000,11639013,156,56,0.8206,2.3484,-0.4821,-0.9524,-0.2514
QRBI01000120.1,11764001,11766000,11764914,142,50,0.5243,0.9965,-0.3105,-0.5313,-0.109
QRBI01000120.1,11806001,11808000,11806992,153,50,0.3426,0.8565,-0.4286,-0.5692,-0.116
QRBI01000120.1,11810001,11812000,11811063,170,61,1.2384,1.8773,-0.2051,-0.1513,-0.0885
QRBI01000120.1,11838001,11840000,11838991,156,54,1.1759,1.0926,0.0367,0.0292,0.0145
QRBI01000120.1,12028001,12030000,12028984,98,51,1.1782,0.9144,0.1261,0.0828,0.058
QRBI01000120.1,12030001,12032000,12030851,135,51,2.2847,2.7986,-0.1011,-0.1612,-0.0736
QRBI01000120.1,12062001,12064000,12063047,153,59,0.787,1.3148,-0.2511,-0.2296,-0.121
QRBI01000120.1,12086001,12088000,12086833,144,53,1.6111,1.0,0.234,0.1603,0.0954
QRBI01000120.1,12164001,12166000,12165031,119,53,1.0139,1.3472,-0.1412,-0.1348,-0.0728
QRBI01000120.1,12198001,12200000,12199094,145,51,1.125,0.6944,0.2366,0.1627,0.099
QRBI01000120.1,12226001,12228000,12227138,156,51,0.3889,0.4444,-0.0667,-0.0311,-0.0148
QRBI01000120.1,12266001,12268000,12267035,172,52,0.9965,1.0312,-0.0171,-0.0129,-0.0098
QRBI01000120.1,12442001,12444000,12442943,146,53,0.6157,0.213,0.486,0.1309,0.0937
QRBI01000120.1,12444001,12446000,12444996,129,50,0.3102,1.6296,-0.6802,-1.6239,-0.3381
QRBI01000120.1,12486001,12488000,12486990,153,51,3.456,0.6782,0.6719,0.5556,0.4246
QRBI01000120.1,12488001,12490000,12488966,158,56,1.375,0.6528,0.3562,0.2358,0.1484
QRBI01000120.1,12534001,12536000,12535033,141,50,0.7928,1.4039,-0.2782,-0.4889,-0.1563
QRBI01000120.1,12538001,12540000,12538986,163,64,2.4653,1.0764,0.3922,0.2457,0.189
QRBI01000120.1,12552001,12554000,12552867,154,50,1.2106,3.5023,-0.4862,-0.6933,-0.2687
QRBI01000120.1,12562001,12564000,12562964,161,52,0.463,0.4352,0.0309,0.0132,0.0081
QRBI01000120.1,12566001,12568000,12566919,166,57,0.6088,0.4699,0.1288,0.0452,0.0261
QRBI01000120.1,12570001,12572000,12570908,110,50,1.1435,0.338,0.5438,0.2775,0.2172
QRBI01000120.1,12578001,12580000,12579077,127,53,1.6134,0.9051,0.2812,0.2237,0.1513
QRBI01000120.1,12580001,12582000,12581021,154,54,2.4606,1.0579,0.3987,0.5179,0.3089
QRBI01000120.1,12582001,12584000,12583076,132,56,1.3565,1.5648,-0.0713,-0.0806,-0.0322
QRBI01000120.1,12718001,12720000,12718930,133,55,1.25,0.5417,0.3953,0.1581,0.1156
QRBI01000120.1,12732001,12734000,12733086,141,50,0.8843,1.1759,-0.1416,-0.0838,-0.0338
QRBI01000120.1,12748001,12750000,12749035,138,55,1.2569,3.0347,-0.4142,-0.4142,-0.2065
QRBI01000120.1,12818001,12820000,12819008,126,51,2.8206,1.5775,0.2826,0.3249,0.2162
QRBI01000120.1,12912001,12914000,12912988,139,60,0.5347,2.3681,-0.6316,-0.7521,-0.2779
QRBI01000120.1,12926001,12928000,12927157,126,57,1.037,0.8148,0.12,0.0997,0.0521
QRBI01000120.1,13060001,13062000,13061034,114,54,1.1944,0.5556,0.3651,0.1603,0.0832
QRBI01000120.1,13084001,13086000,13084986,147,57,2.3056,2.4583,-0.0321,-0.047,-0.0241
QRBI01000120.1,13090001,13092000,13091051,145,61,1.6192,0.9248,0.273,0.1931,0.1119
QRBI01000120.1,13104001,13106000,13104839,122,50,1.7222,2.1806,-0.1174,-0.1503,-0.0662
QRBI01000120.1,13614001,13616000,13615120,169,60,1.8935,1.3241,0.177,0.1885,0.0852
QRBI01000120.1,13616001,13618000,13616881,153,52,1.9352,0.9074,0.3616,0.232,0.1719
QRBI01000120.1,13618001,13620000,13618887,134,50,1.2049,0.7535,0.2305,0.2097,0.1067
QRBI01000120.1,13718001,13720000,13719015,132,60,1.0139,0.9583,0.0282,0.0178,0.0113
QRBI01000120.1,13786001,13788000,13787149,149,57,1.6366,1.8171,-0.0523,-0.1161,-0.027
QRBI01000120.1,13846001,13848000,13847100,116,50,1.0833,0.7639,0.1729,0.1045,0.0671
QRBI01000120.1,13848001,13850000,13849010,159,77,1.3171,1.3449,-0.0104,-0.0065,-0.0044
QRBI01000120.1,13922001,13924000,13922973,138,53,0.5648,0.5787,-0.0121,-0.0065,-0.0032
QRBI01000120.1,13960001,13962000,13961068,150,62,0.7176,1.5787,-0.375,-0.2375,-0.1483
QRBI01000120.1,13972001,13974000,13972909,153,58,2.3171,1.1782,0.3258,0.2228,0.1866
QRBI01000120.1,13996001,13998000,13996932,127,60,7.3837,2.3628,0.5151,0.4533,0.4208
QRBI01000120.1,14006001,14008000,14007007,154,61,1.2685,2.3657,-0.3019,-0.4293,-0.1399
QRBI01000120.1,14008001,14010000,14008978,125,56,0.2894,1.331,-0.6429,-0.6818,-0.2005
QRBI01000120.1,14028001,14030000,14029024,133,50,2.1806,1.1597,0.3056,0.1727,0.1403
QRBI01000120.1,14032001,14034000,14032936,154,57,1.9352,2.1157,-0.0446,-0.0315,-0.0224
QRBI01000120.1,14054001,14056000,14055155,130,60,2.7014,1.8958,0.1752,0.1868,0.1042
QRBI01000120.1,14170001,14172000,14171168,132,50,0.3102,0.5255,-0.2576,-0.0735,-0.0578
QRBI01000120.1,14182001,14184000,14182975,149,58,1.8194,1.6319,0.0543,0.0357,0.0279
QRBI01000120.1,14200001,14202000,14201010,131,50,0.537,0.537,0.0,0.0,0.0
QRBI01000120.1,14312001,14314000,14313034,133,60,2.3889,1.2639,0.308,0.2477,0.1599
